Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,Maharashtra,Faridabad,Kids,Shoes,12,413108,Rented,26-09-2024,800,Mia Hernandez,M61,"4278 Jerry Via South Gabriel, NC 01107",017-377-0022,10 AM - 7 PM,9,Available,None,56559,08-09-2024,September,347438,Pam Wood,565,2209,8,7068.8
Zudio,India,Maharashtra,Indore,Women,T-shirts,74,438809,Rented,30-10-2021,1000,Jennifer Fuller,M74,"0189 Shawn Glen Suite 618 East Timothy, MD 69422",183.074.3940,11 AM - 8 PM,3,Available,Alarm,44418,04-06-2024,June,131666,William Wagner,905,564,5,1128
Zudio,India,Maharashtra,Kochi,Men,Shoes,61,418222,Owned,30-08-2022,1200,Maria Williams,M59,"095 Paul Turnpike Apt. 936 New Ashleymouth, MI 16205",1213095302,9 AM - 8 PM,4,Available,"CCTV, Alarm",37973,19-01-2024,January,434266,Sabrina Stone,412,1553,3,1863.6
Zudio,India,Delhi,Solapur,Kids,Tops,31,415079,Rented,27-05-2024,1000,Kristin Warren,M67,"11104 Carroll Oval Suite 627 South Jennifer, NC 58511",(536)870-9375x52265,11 AM - 8 PM,10,Available,"CCTV, Alarm",70626,20-10-2024,October,153222,Linda Carter,254,2589,8,8284.8
Zudio,India,Uttar Pradesh,Kolhapur,Women,Shoes,97,419869,Rented,04-11-2022,1000,Destiny Cooper,M76,"41464 Pruitt Orchard Donovanhaven, NJ 82427",048.424.4233x052,11 AM - 8 PM,4,Not Available,CCTV,69476,02-09-2024,September,545948,Jason Mcdowell,322,1791,6,4298.4
Zudio,India,Gujarat,Kolkata,Kids,Pants,8,415179,Rented,22-01-2023,1100,Gary King,M96,"23140 Carlson Parks Brianshire, KY 02068",660-349-2696,10 AM - 9 PM,3,Available,"CCTV, Alarm",31105,21-01-2024,January,903007,William Cannon,318,2472,6,5932.8
Zudio,India,Uttar Pradesh,Coimbatore,Men,Shirts,67,428592,Rented,03-11-2024,1000,Christopher Strickland,M32,"9237 May Light Jacksonhaven, NH 35291",(520)746-5326x325,10 AM - 7 PM,20,Not Available,None,11415,25-01-2024,January,380175,Lori Fischer,932,2334,1,933.6
Zudio,India,Karnataka,Aurangabad,Kids,Pants,35,414949,Owned,29-05-2023,1100,April Galloway,M60,"536 Nathan Street Apt. 140 Amandachester, NY 42434",001-331-064-0288x864,9 AM - 8 PM,3,Not Available,CCTV,84909,10-03-2024,March,440974,Joseph Smith,354,1144,8,3660.8
Zudio,India,Gujarat,Thane,Women,Pants,76,420577,Owned,09-02-2020,950,Leonard Hamilton,M53,"18218 Martinez Forge Johnsonfort, RI 43518",001-018-780-9643x882,10 AM - 9 PM,16,Available,None,47078,26-01-2024,January,858906,Marcus Villarreal,634,2762,3,3314.4
Zudio,India,Karnataka,Indore,Kids,Hoodies,28,424934,Rented,02-09-2022,1000,Valerie Charles,M9,"384 Gregory Lodge South David, TX 86543",(640)229-4450x31243,10 AM - 9 PM,10,Not Available,Alarm,68956,16-09-2024,September,647175,Chelsea Hall,844,2916,1,1166.4
Zudio,India,West Bengal,Kolhapur,Women,Pants,64,401217,Rented,21-09-2020,1100,Jeffrey Wagner,M21,"640 Hubbard Island Suite 452 Ericaview, KS 31084",001-295-230-2686x2365,11 AM - 8 PM,8,Available,Alarm,23163,05-03-2024,March,315740,Nicholas Moore,378,1780,4,2848
Zudio,India,Karnataka,Surat,Men,Tops,54,404355,Owned,08-02-2022,1000,Angela Pierce,M90,"778 Matthew Lane Apt. 489 South Joshua, KS 45251",315-011-5050,11 AM - 8 PM,19,Available,None,10892,05-03-2024,March,218931,Shane Lamb,529,1518,4,2428.8
Zudio,India,Tamil Nadu,Lucknow,Men,Skirts,23,433665,Rented,03-10-2022,1300,Ashley Bowman,M8,"5293 Whitaker Groves Carolynville, OH 02894",629.114.9096x51317,10 AM - 9 PM,10,Available,"CCTV, Alarm",58509,09-09-2024,September,657527,Laura Sutton,588,1531,5,3062
Zudio,India,Rajasthan,Bhopal,Men,Dresses,12,415216,Rented,28-12-2021,1000,Jason Reyes,M63,"78328 Thomas Cliffs Grahamside, TN 52459",+1-542-737-5379x856,10 AM - 7 PM,5,Available,Alarm,39165,07-10-2024,October,655955,Stephen Evans,926,2329,5,4658
Zudio,India,Maharashtra,Rajkot,Women,Dresses,55,427445,Owned,30-05-2022,1000,Denise Miller,M75,"PSC 9188, Box 0155 APO AE 39340",+1-381-240-1498x5052,11 AM - 8 PM,17,Available,"CCTV, Alarm",40170,04-03-2024,March,908350,Patricia Gibson,520,976,5,1952
Zudio,India,Uttar Pradesh,Kolhapur,Kids,Sweaters,41,410329,Owned,08-05-2021,950,Joseph Kirk,M71,"8613 Andrew Springs Markborough, IN 66503",001-514-669-7083x64444,11 AM - 8 PM,16,Not Available,"CCTV, Alarm",17768,26-04-2024,April,758929,Anna Williams,251,1256,4,2009.6
Zudio,India,Karnataka,New Delhi,Women,Skirts,19,427644,Owned,30-05-2021,1000,Laura Durham,M6,"2410 Manning Cliff Apt. 193 Brownbury, SC 88081",+1-843-294-5864x788,9 AM - 8 PM,9,Available,Alarm,36046,01-09-2024,September,982778,Erika Snyder,839,2255,1,902
Zudio,India,Karnataka,Chandigarh,Kids,Hoodies,31,430993,Owned,07-05-2020,950,Maria Davis,M93,"914 Caleb Ranch Tabithafort, CT 12114",505.603.3363x97476,11 AM - 8 PM,10,Available,None,19969,16-08-2024,August,803312,Christopher Cummings,297,1251,8,4003.2
Zudio,India,Maharashtra,Faridabad,Kids,Jeans,99,400646,Rented,11-04-2024,1300,Maria Martinez,M1,"5712 Preston Union Apt. 229 Nelsonmouth, MT 31446",001-040-812-6537x4023,9 AM - 8 PM,12,Not Available,CCTV,60107,09-01-2024,January,273073,Timothy Barrera,770,1950,3,2340
Zudio,India,Rajasthan,Ahmedabad,Kids,T-shirts,90,435530,Rented,31-08-2021,1100,Kimberly Campbell,M71,"529 Jay Throughway South Sydney, MO 92131",870909313,9 AM - 8 PM,3,Not Available,Alarm,44290,19-10-2024,October,463540,Mark Evans,922,2285,4,3656
Zudio,India,Karnataka,Chhattisgarh,Kids,Tops,4,432617,Rented,01-10-2023,1100,Noah Miranda,M23,"52952 Anthony Squares Tiffanyshire, AZ 34780",(989)460-9354,11 AM - 8 PM,10,Not Available,CCTV,69145,21-06-2024,June,601759,Shaun Carr,735,2997,4,4795.2
Zudio,India,Karnataka,Ranchi,Kids,Hoodies,52,437779,Owned,16-08-2023,800,Dorothy Walker,M15,"37555 Carter Roads Suite 378 Staceyberg, WY 97066",625.821.9889x68295,10 AM - 9 PM,15,Available,Alarm,63016,01-02-2024,February,418266,Katelyn Savage,816,2187,7,6123.6
Zudio,India,West Bengal,Pondicherry,Women,Tops,12,430084,Owned,19-01-2024,1300,Dr. Tracy Chapman,M78,"74409 Sarah Hills Moralesberg, CT 73011",001-132-461-4833,10 AM - 9 PM,20,Available,None,44742,12-05-2024,May,783223,Dr. Kenneth Chen PhD,810,608,7,1702.4
Zudio,India,Gujarat,Indore,Kids,Hoodies,33,437670,Owned,21-02-2023,1200,Jeremiah Mejia,M71,"509 Ewing Square Apt. 913 Michaelland, WY 10710",001-901-929-8705x15673,10 AM - 7 PM,14,Not Available,None,87078,26-04-2024,April,924807,Ronald Mays,602,952,1,380.8
Zudio,India,West Bengal,Solapur,Men,T-shirts,74,422666,Owned,06-10-2020,1300,Jacob Nichols,M42,"64244 Brett Plains Port Christophertown, WY 36603",-2880,11 AM - 8 PM,8,Available,Alarm,12700,01-04-2024,April,550580,Mary Pope,304,748,3,897.6
Zudio,India,Gujarat,Bengaluru,Kids,Jeans,42,411235,Rented,22-04-2024,950,Ebony Elliott,M40,"2437 Adam Causeway Williamsfurt, PA 51632",129.907.9074,11 AM - 8 PM,3,Not Available,Alarm,77436,18-04-2024,April,486012,Douglas Russo,540,2367,2,1893.6
Zudio,India,Rajasthan,Chandigarh,Women,T-shirts,17,403524,Rented,27-07-2021,950,Lori Evans,M45,"045 Anita Valley Suite 401 South Margaret, MI 20456",(011)080-7043,9 AM - 8 PM,8,Not Available,None,27572,19-02-2024,February,418936,Mark Flores,246,2568,7,7190.4
Zudio,India,Gujarat,Coimbatore,Women,Shirts,82,418555,Owned,18-04-2024,1300,Susan Harris,M94,USNV Moore FPO AE 32022,546-980-3157,10 AM - 9 PM,10,Available,None,83357,16-07-2024,July,806956,Julia Wilson,938,1299,8,4156.8
Zudio,India,Delhi,Kochi,Women,T-shirts,92,416446,Owned,20-03-2021,800,Joseph Roberts,M16,"88742 Michelle Harbor Suite 118 Allisonton, NE 42082",+1-729-344-1086x1533,10 AM - 7 PM,14,Available,None,78730,03-09-2024,September,244075,James Smith,224,1194,1,477.6
Zudio,India,Gujarat,Madurai,Men,Jackets,49,436645,Owned,28-12-2023,1400,David Cameron,M10,"67735 Young Canyon West Donnaburgh, UT 37700",427.370.3052,10 AM - 9 PM,11,Available,None,30504,26-05-2024,May,694646,Joseph Smith,937,1898,4,3036.8
Zudio,India,West Bengal,Mysuru,Kids,T-shirts,72,401084,Owned,05-10-2020,1000,Christopher Woods,M78,"51154 Hunt Plains Laurenside, SC 74180",6321868508,9 AM - 8 PM,19,Available,"CCTV, Alarm",98789,28-05-2024,May,665796,Allison Day,293,2017,7,5647.6
Zudio,India,West Bengal,Patna,Kids,Sweaters,52,437379,Owned,27-01-2024,950,Emily King,M81,"8134 Hayes Corner Cookport, OR 06551",345.596.9563,10 AM - 9 PM,9,Not Available,None,79441,09-09-2024,September,815063,Robert Davis,761,2910,3,3492
Zudio,India,Maharashtra,Jaipur,Men,Jeans,39,414154,Owned,08-01-2020,950,Christopher Robinson,M13,"341 Sandra Station Kyleborough, DE 72219",001-241-672-0954x754,10 AM - 9 PM,20,Not Available,None,22964,19-04-2024,April,640553,Jonathan Wood,450,970,6,2328
Zudio,India,Rajasthan,Mysuru,Kids,Dresses,32,406769,Rented,06-07-2021,950,Scott Mahoney,M53,"4472 Butler Causeway Suite 257 South Spencer, ND 64103",403.599.5471,10 AM - 7 PM,10,Available,Alarm,73268,19-02-2024,February,712743,Holly Hill,326,2375,2,1900
Zudio,India,West Bengal,Surat,Women,Shirts,61,410623,Rented,02-11-2024,1400,Jessica Jenkins,M63,"29584 Brendan Crescent Port Kaylatown, ND 27484",(079)517-3800x2708,9 AM - 8 PM,9,Available,None,78905,03-03-2024,March,902285,David Glover,679,1868,6,4483.2
Zudio,India,Karnataka,Kochi,Men,Hoodies,59,410530,Owned,26-07-2020,1000,Kristina Morrison,M80,"677 Colin Heights New Christinemouth, TN 02851",001-691-128-0010,10 AM - 7 PM,9,Not Available,CCTV,50831,16-11-2024,November,161571,Mitchell Holland,611,1848,4,2956.8
Zudio,India,Delhi,Thane,Kids,T-shirts,81,409192,Rented,11-07-2020,1400,Drew Hobbs,M57,"03525 Mccarthy Village Suite 687 Jacobbury, FL 17597",341-193-5570x082,10 AM - 7 PM,16,Available,Alarm,47700,09-07-2024,July,805133,Cheryl Gonzalez,363,585,2,468
Zudio,India,Delhi,Thane,Women,Pants,51,406442,Rented,14-12-2020,1100,Luis Dixon,M100,"PSC 5398, Box 2296 APO AE 18219",001-576-562-6393,11 AM - 8 PM,15,Not Available,"CCTV, Alarm",68204,23-10-2024,October,720789,Clinton Rogers II,767,968,2,774.4
Zudio,India,Tamil Nadu,Goa,Men,Jeans,46,411448,Owned,14-03-2020,950,Nathan Brown,M72,"442 Greer Highway Tylerborough, OH 36965",001-598-638-2060,10 AM - 7 PM,3,Available,"CCTV, Alarm",17850,31-03-2024,March,621008,Henry Washington,640,2406,1,962.4
Zudio,India,Uttar Pradesh,New Delhi,Women,Dresses,56,424964,Rented,26-11-2020,800,Tamara French,M22,"54635 Jason Crescent Apt. 641 New Mauricestad, MD 63369",-6705,9 AM - 8 PM,17,Not Available,Alarm,23590,19-03-2024,March,888568,Michael Calderon,204,2821,1,1128.4
Zudio,India,Tamil Nadu,Kolhapur,Men,Dresses,85,409979,Owned,12-12-2023,1200,Adam Marsh,M18,"10739 Bell Field Lake Rodney, PA 81358",787-355-9180x060,11 AM - 8 PM,4,Available,"CCTV, Alarm",94941,10-01-2024,January,322393,Jared Blackburn,840,2341,5,4682
Zudio,India,West Bengal,Kanpur,Kids,Skirts,43,439333,Rented,09-06-2022,1000,Rick Compton,M75,"5567 Christy Skyway Suite 652 West Cesar, GA 78425",049.476.1142,11 AM - 8 PM,9,Not Available,None,89138,22-04-2024,April,479057,Elizabeth Martin,777,1670,3,2004
Zudio,India,Tamil Nadu,Bengaluru,Women,Hoodies,64,411054,Rented,08-07-2023,1100,Justin Davis,M75,"2069 Smith Route Suite 271 West Donna, NM 58775",+1-627-635-7925x5748,9 AM - 8 PM,19,Available,"CCTV, Alarm",14459,02-10-2024,October,893898,Monique Smith,586,1291,8,4131.2
Zudio,India,Karnataka,Indore,Women,Dresses,59,416345,Rented,20-11-2020,950,Ms. April Berry DDS,M24,"257 Williams Knolls North Tiffanytown, MO 10001",001-196-686-2556,11 AM - 8 PM,17,Not Available,None,34443,23-11-2024,November,492555,Tina Hoffman,512,2708,7,7582.4
Zudio,India,Gujarat,Thane,Men,Sweaters,48,438332,Rented,13-03-2023,1300,Jennifer Cameron,M93,"884 Arnold Isle Apt. 494 East Johnnymouth, NY 28093",+1-427-262-8471x9077,11 AM - 8 PM,17,Available,None,41185,27-06-2024,June,295632,Sarah Smith,984,1353,4,2164.8
Zudio,India,Karnataka,Chandigarh,Women,Shoes,90,432354,Rented,21-12-2022,1300,William Luna,M35,"62301 Crawford Groves Suite 705 Andrewshire, ID 25697",8196000919,10 AM - 7 PM,9,Available,CCTV,52997,25-07-2024,July,623842,Russell Greene,786,828,7,2318.4
Zudio,India,Gujarat,Surat,Kids,Jeans,6,412321,Owned,04-02-2024,1300,Robert Mercado,M2,"62120 Tyler Ranch East Bonnieberg, UT 15693",001-674-619-8133,11 AM - 8 PM,20,Available,None,94556,15-05-2024,May,567726,Wendy Thompson,996,1487,3,1784.4
Zudio,India,Karnataka,Kolhapur,Women,Dresses,54,423481,Rented,25-08-2021,1200,Nicole Bell,M60,"27232 Weaver Parkways Apt. 334 Lake Patricia, MO 02569",202-833-5546x53376,11 AM - 8 PM,6,Not Available,CCTV,42337,27-08-2024,August,508041,Lisa Luna,820,1517,4,2427.2
Zudio,India,Uttar Pradesh,Hyderabad,Kids,T-shirts,95,432047,Rented,28-03-2023,1300,Ronald Hoffman,M35,"30419 Petersen Mountain Ingrambury, ID 40549",(726)775-6562,10 AM - 9 PM,3,Available,CCTV,59113,18-07-2024,July,653605,Albert Sharp,384,1050,5,2100
Zudio,India,Gujarat,Mumbai,Kids,Tops,36,400139,Owned,13-02-2020,1000,Megan Evans,M51,"21146 Andrews Unions Lake David, WV 49667",216-496-0796x5165,10 AM - 9 PM,10,Not Available,Alarm,36560,10-03-2024,March,323370,Shannon Clarke,428,702,2,561.6
Zudio,India,Uttar Pradesh,Thane,Men,Hoodies,20,406310,Owned,16-12-2023,1000,Mackenzie Gray,M100,"21841 Marshall Point Joelfurt, DC 20791",744-125-1644x499,10 AM - 9 PM,9,Available,Alarm,23551,09-07-2024,July,487697,Brian Jones,552,536,8,1715.2
Zudio,India,Uttar Pradesh,Jammu,Men,Pants,30,409816,Owned,07-06-2021,950,Melissa Ellis,M50,"520 Ebony Lakes Suite 070 South Michael, CO 03390",(087)857-4137x458,10 AM - 9 PM,13,Available,"CCTV, Alarm",27338,20-02-2024,February,149014,Rhonda Murphy,228,881,7,2466.8
Zudio,India,Rajasthan,Faridabad,Men,Skirts,40,408109,Rented,01-08-2020,1000,Roger Hamilton,M6,"46930 Angela Path Port Michaelberg, FL 25943",386-761-6793,11 AM - 8 PM,17,Not Available,Alarm,43411,09-10-2024,October,257602,Sarah Crane,321,2298,1,919.2
Zudio,India,West Bengal,Varanasi,Kids,Jackets,36,425103,Owned,25-08-2020,950,Benjamin Lin,M31,"9503 Brittany Keys Suite 891 Lake Whitney, AZ 60121",988.512.1146x581,10 AM - 7 PM,20,Available,None,58392,14-02-2024,February,580213,Shannon Richardson,268,703,7,1968.4
Zudio,India,West Bengal,Patna,Men,Sweaters,77,426804,Rented,06-07-2024,1100,Steven Lewis,M85,Unit 2375 Box 1473 DPO AA 02170,+1-799-825-4909x87186,10 AM - 7 PM,8,Available,"CCTV, Alarm",48145,06-02-2024,February,811943,Peggy Pittman,923,2474,7,6927.2
Zudio,India,Uttar Pradesh,New Delhi,Kids,Skirts,79,411462,Owned,10-10-2024,1200,Susan Torres,M17,"202 Brandy Keys Suite 799 Port Jessicaview, MS 89226",+1-918-099-4864x4780,10 AM - 7 PM,15,Available,Alarm,97128,26-08-2024,August,229269,Jordan Hall,307,1373,8,4393.6
Zudio,India,Uttar Pradesh,Kochi,Kids,Hoodies,66,419138,Rented,04-01-2020,1000,Nicholas James,M12,"2119 Albert Unions Apt. 417 West Samantha, MD 22260",927.917.4531x919,11 AM - 8 PM,9,Not Available,Alarm,44496,22-02-2024,February,584217,Bradley Robinson,506,2102,1,840.8
Zudio,India,Tamil Nadu,Surat,Men,Hoodies,83,424251,Rented,10-07-2022,950,Jonathan Mccoy,M22,"373 Brewer Station Suite 982 Jessicaview, LA 10471",136.450.2042,10 AM - 7 PM,18,Available,CCTV,69026,11-06-2024,June,787162,Dr. Lori Patel,576,2229,2,1783.2
Zudio,India,Gujarat,Visakhapatnam,Women,Sweaters,42,436140,Rented,07-05-2023,1300,Tina Jensen,M67,"882 Joseph Isle Markland, IA 43885",313.726.5108,9 AM - 8 PM,18,Not Available,Alarm,70298,27-04-2024,April,173727,Phillip Davis,627,2856,4,4569.6
Zudio,India,Uttar Pradesh,Vadodara,Women,Jackets,41,435771,Owned,22-02-2021,800,Albert Collins,M26,"515 Vanessa Parkways Suite 836 Heidiborough, SD 34915",001-261-556-8686x350,11 AM - 8 PM,17,Not Available,CCTV,58176,30-09-2024,September,795017,Rebecca Garcia,876,2848,2,2278.4
Zudio,India,Rajasthan,Hyderabad,Men,Jackets,78,408296,Rented,22-03-2020,1300,Kathleen Frost,M89,"7796 Travis Views Suite 547 East David, OK 66736",7529659848,10 AM - 7 PM,19,Not Available,"CCTV, Alarm",42831,20-03-2024,March,377230,Jennifer Shah,676,2389,5,4778
Zudio,India,Delhi,Noida,Kids,Skirts,63,408818,Owned,28-09-2022,1100,Julie Pace,M88,"184 Dean Key Apt. 342 Sarahbury, RI 18653",+1-954-935-9849x49883,10 AM - 9 PM,19,Available,None,57817,24-10-2024,October,876673,Jessica Brooks,778,1377,7,3855.6
Zudio,India,West Bengal,Pune,Men,Skirts,23,422574,Rented,01-12-2020,800,Rachel Wheeler MD,M72,Unit 1614 Box 4096 DPO AA 16702,(023)750-8353x3862,11 AM - 8 PM,17,Not Available,CCTV,46084,16-09-2024,September,538600,Aaron Mack,250,1170,7,3276
Zudio,India,Uttar Pradesh,Bengaluru,Kids,Pants,89,400427,Rented,24-06-2021,1400,Nicole Salinas,M2,"PSC 0435, Box 9668 APO AP 17229",+1-429-357-3745x558,11 AM - 8 PM,12,Not Available,CCTV,10863,21-05-2024,May,653938,Lauren Meyers,994,1907,6,4576.8
Zudio,India,Gujarat,Rajkot,Women,Jackets,12,406204,Owned,16-04-2022,1200,Gene Brown,M54,"48852 Fields Lodge Jenniferton, NV 23550",285-592-0164,10 AM - 7 PM,20,Not Available,CCTV,91973,25-08-2024,August,639845,Lisa Donovan,383,500,5,1000
Zudio,India,Rajasthan,Jaipur,Men,Sweaters,58,418484,Rented,06-10-2023,1300,Greg Roy,M54,"96966 Atkinson Ramp New Lauraborough, NH 09091",(975)085-0989x679,11 AM - 8 PM,10,Available,CCTV,77129,13-08-2024,August,805104,Danielle Taylor,343,2034,2,1627.2
Zudio,India,Tamil Nadu,Guwahati,Women,Sweaters,6,400547,Owned,07-05-2021,1400,Justin Fuller,M81,"38178 Moore Circle Veronicaton, LA 34366",320-281-8412,9 AM - 8 PM,13,Available,CCTV,67906,20-03-2024,March,854793,Johnny Chaney,280,712,5,1424
Zudio,India,Karnataka,Kanpur,Men,Jackets,12,436591,Owned,08-11-2022,800,William Carter,M41,"744 Bates Centers Stewartstad, FL 80707",757-015-4667x716,10 AM - 7 PM,17,Not Available,Alarm,12851,03-03-2024,March,596984,Jacqueline Young,256,1564,6,3753.6
Zudio,India,West Bengal,Bengaluru,Women,Jeans,20,401922,Rented,30-03-2021,1400,Kristen Medina,M96,Unit 6862 Box 3852 DPO AA 41249,722.115.0600x409,10 AM - 9 PM,5,Not Available,"CCTV, Alarm",52919,12-03-2024,March,356255,Alex Sullivan,483,809,4,1294.4
Zudio,India,Gujarat,Pondicherry,Kids,Shoes,48,425987,Rented,17-08-2020,1100,Jose Vance,M21,"5973 Martinez Crossing Davidshire, SC 35349",001-734-148-2605x922,10 AM - 9 PM,13,Not Available,"CCTV, Alarm",76310,04-06-2024,June,519632,Daniel Jones,890,568,3,681.6
Zudio,India,Gujarat,Vadodara,Kids,Pants,10,401548,Owned,16-06-2021,1000,Sharon Ryan,M18,"36783 Simpson Plaza North Johntown, AR 40335",100-532-8339,9 AM - 8 PM,12,Available,CCTV,10538,14-08-2024,August,522706,Craig Garcia,449,2280,7,6384
Zudio,India,Gujarat,Chennai,Kids,Jeans,54,407919,Rented,12-08-2020,1300,Mr. Steven Rivera,M74,"9766 Theresa Grove Suite 765 Lake Tylerside, AK 68630",(404)658-1931x82190,9 AM - 8 PM,19,Not Available,"CCTV, Alarm",32588,14-05-2024,May,862673,Robert Hicks,553,2595,1,1038
Zudio,India,Delhi,Kolkata,Kids,Hoodies,96,413920,Owned,21-02-2020,950,Timothy Barton,M84,"2674 Browning Plains Apt. 345 Wilsonside, TX 32498",001-510-674-7143,10 AM - 9 PM,13,Available,CCTV,43456,29-02-2024,February,724973,Victoria Lewis,931,2878,7,8058.4
Zudio,India,Karnataka,Ahmedabad,Kids,Skirts,4,408001,Owned,26-04-2020,950,Gregory Ferguson,M93,"574 Johns Mews Apt. 769 West Barbara, KS 33412",820-246-3868,10 AM - 9 PM,4,Available,CCTV,69610,20-02-2024,February,841835,Taylor Carr,628,1199,2,959.2
Zudio,India,Maharashtra,Indore,Men,Dresses,4,407701,Owned,24-01-2024,1100,Samuel Collins,M69,"3265 Nelson Fall Vanessaville, OK 95857",220.167.3056,10 AM - 9 PM,17,Available,None,83527,26-02-2024,February,146378,John Ross,605,640,8,2048
Zudio,India,Uttar Pradesh,Indore,Men,Pants,77,438616,Owned,27-07-2022,800,Thomas Brown,M59,Unit 0267 Box 2597 DPO AE 85680,+1-145-482-7770x10623,9 AM - 8 PM,4,Available,None,50848,05-08-2024,August,502570,John Smith,293,2689,3,3226.8
Zudio,India,Delhi,Patna,Kids,Shirts,93,419921,Owned,07-10-2020,1300,Miss Cynthia Lynn,M10,"03205 Martinez Manors East Josephview, MN 20848",(132)826-8298x777,9 AM - 8 PM,4,Available,CCTV,62803,09-04-2024,April,188472,Joseph Cunningham,277,1704,7,4771.2
Zudio,India,Rajasthan,Lucknow,Women,Skirts,99,416566,Rented,02-04-2022,1400,Toni Fletcher,M65,"562 Donald Shoal Apt. 055 Port Jonathan, VA 04726",(568)453-4800x39477,10 AM - 7 PM,3,Not Available,"CCTV, Alarm",11634,19-07-2024,July,619712,Christina Miller,792,1075,3,1290
Zudio,India,Karnataka,Jaipur,Men,Pants,65,412186,Rented,18-06-2020,1000,Christopher Brown,M46,"04861 Jamie Ports Apt. 711 South Alyssa, MO 81170",(045)103-1278x579,10 AM - 9 PM,14,Not Available,CCTV,59925,06-06-2024,June,357118,Dr. Katherine Beasley,772,2885,2,2308
Zudio,India,Tamil Nadu,Agra,Women,Skirts,34,416288,Rented,13-07-2021,1000,Johnathan Byrd,M19,Unit 4687 Box 9065 DPO AP 04668,672.632.3559x0210,10 AM - 7 PM,16,Not Available,Alarm,96559,21-01-2024,January,849394,Misty Vazquez,957,846,3,1015.2
Zudio,India,Maharashtra,Chennai,Men,Skirts,49,423861,Owned,17-07-2020,800,Nancy Aguirre,M47,"27362 Christopher Knoll South Maryview, VA 06500",+1-315-396-9245x516,11 AM - 8 PM,4,Available,CCTV,53007,20-11-2024,November,235106,Laura Kennedy,751,2449,5,4898
Zudio,India,Tamil Nadu,Kochi,Women,Shoes,2,419817,Rented,14-09-2022,950,Sarah Ferguson,M45,"16141 Theodore River Apt. 284 West Marcstad, HI 63992",001-824-696-3719,10 AM - 7 PM,14,Not Available,"CCTV, Alarm",55782,14-03-2024,March,851516,Mary Bennett,582,1134,1,453.6
Zudio,India,Gujarat,Patna,Women,T-shirts,91,426698,Rented,02-03-2021,1000,Allison Barnes,M2,USNV Lee FPO AP 56456,3198037431,11 AM - 8 PM,15,Not Available,None,38335,19-11-2024,November,698526,Donna Jimenez,572,1896,5,3792
Zudio,India,West Bengal,Varanasi,Kids,Tops,75,422833,Rented,08-04-2022,950,Duane Spencer,M88,"73851 Thomas Harbors Lake John, AZ 89072",(407)318-9211x777,11 AM - 8 PM,4,Not Available,None,49214,15-01-2024,January,435951,Joanne Carr,888,2589,1,1035.6
Zudio,India,Karnataka,Chandigarh,Men,Jeans,71,439268,Rented,22-11-2021,800,Anna Mathis,M42,"43297 Mark Fort Apt. 171 Zacharyfurt, MN 46051",209-981-4968x99321,9 AM - 8 PM,19,Available,CCTV,57271,09-11-2024,November,122985,John Blake,286,520,3,624
Zudio,India,Maharashtra,Jammu,Men,Skirts,98,401045,Rented,18-11-2024,1300,Caitlin Green,M98,"4839 William Shore Apt. 148 East Billfurt, TX 25205",001-744-261-1462x42406,9 AM - 8 PM,12,Not Available,Alarm,53837,18-05-2024,May,908599,Paul Vargas,545,706,2,564.8
Zudio,India,Gujarat,Jalna,Men,Tops,76,401374,Rented,14-09-2022,1200,Michael Campbell,M68,"4238 Johnson Plaza Franciscoborough, MN 28835",+1-080-799-9774x51376,10 AM - 9 PM,9,Available,Alarm,90503,14-08-2024,August,685271,Rose Phillips,780,1841,6,4418.4
Zudio,India,Maharashtra,Rajkot,Kids,T-shirts,97,423889,Rented,25-09-2022,1300,Nancy Phillips,M35,"8537 Ramos Cliff Suite 852 Smithborough, NV 96256",+1-009-849-8259x804,10 AM - 9 PM,11,Not Available,CCTV,75234,22-02-2024,February,829351,Joseph Buck,438,1865,7,5222
Zudio,India,Delhi,Satara,Men,Sweaters,54,424914,Owned,08-01-2020,1300,Eddie Barron,M89,"893 Garza Valley Shannonbury, RI 52529",399.874.0673,10 AM - 9 PM,6,Available,CCTV,29564,23-09-2024,September,362693,Walter Mcintyre,481,2672,3,3206.4
Zudio,India,Rajasthan,Ahmedabad,Men,Dresses,43,422127,Owned,30-09-2021,950,Daniel Anderson,M89,Unit 7518 Box 6328 DPO AA 46620,(186)502-1521x7470,9 AM - 8 PM,18,Available,"CCTV, Alarm",82460,18-05-2024,May,429189,Deborah Jimenez,371,839,3,1006.8
Zudio,India,Delhi,Kochi,Kids,Jeans,81,431288,Owned,16-04-2021,800,William Carroll,M40,"PSC 5483, Box 8752 APO AP 38114",(110)860-3404x1642,10 AM - 9 PM,18,Not Available,Alarm,49013,23-10-2024,October,315847,Laura Bell,862,1906,3,2287.2
Zudio,India,Tamil Nadu,Agra,Men,Dresses,55,404070,Rented,25-06-2023,1000,Tracy Mack,M84,"886 Amanda Mountains Lake Phillipburgh, TX 67996",936.369.6472x2466,11 AM - 8 PM,8,Available,CCTV,19735,26-03-2024,March,764731,Jacob Simmons,857,1400,2,1120
